FIELD,ID,RA_x,DEC_x,Z_50,Z_ERR,PAB_FLUX,PAB_FLUX_ERR,OBS_PAB,id3DHST,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,DL,PAB_L,PAB_L_ERR,SIGMA_1,PAB_SFR,PAB_SFR_ERR,UV_SFR_ERR,PAB_SFR_EX2,PAB_SFR_EX2_ladder,PAB_SFR_EX2_ERR,PAB_SFR_LL,PAB_SFR_EX2_LL,PAB_SFR_LL_1SIGMA,PAB_SFR_EX_LL_1SIGMA,FIELD_x,RA,DEC,Z_50_x,FIELD_y,Z_50_y,restUjohnson,restVjohnson,PAB_FLUX_LIMIT,PAB_L_LIMIT,PAB_SFR_LIMIT,PAB_SFR_EX2_LIMIT,RAND,PAB_FLUX_LIMIT_RAND,PAB_L_LIMIT_RAND,PAB_SFR_LIMIT_RAND,PAB_SFR_EX2_LIMIT_RAND,PAB_SFR_EXCESS_LIMIT_RAND,ROLL_STD,ROLL_MAD,EXCESS_DIS_FIT,ROLL_MAD_FIT_TOP,ROLL_MAD_FIT_BOT,id,sfrratio,sfrratio_calz,calzfactor,sfrratio_mw,mwfactor,SFR_RAND
,35390,53.17361845199999,-27.74685507000001,,0.1923575415513461,0.670427994933956,1.5061245140690398,14661.018297206529,35390,0.00145518,0.01142,1.3237,0.0912323,0,0.332784,0.0104297,0.1,0.226783,0.859338,,,0,0.13485,-1.0,2,0.1409,7.52,-99.0,-99.0,0.0029685,0.12,0.00145518,0.000270245,-0.0276628,0.0552,1.202,687.6862389861706,,,,,,,,,,,,,,GS3,53.17361845199999,-27.74685507000001,0.1436051713889649,GS3,0.1436051713889649,-12.603892,-14.120446,1.5061245140690398,8.521851741624747e+38,-1.0894660256805508,1.7476172571681778,0.3304880639989201,0.4977561747959914,2.8163702837753886e+38,-1.5703102466789003,1.2667730361698282,1.2667730361698282,1.2454260552710612,1.137728015707136,1.4079784552119887,1.0581392342175502,-1.3405500723018713,35390,1.75,1.77,1.06,1.77,1.05,0.5849638732780886
,23054,189.28490569,62.25501363699998,,0.0177910173303262,3.30370850916914,1.66325415014249,16448.64985297977,23054,0.131533,0.2426,8.0,0.112575,2,9.44444,0.103137,0.0,0.19543,0.53954,-15.858985,-16.59242,-1,0.235,-1.0,3,0.235,7.53,0.030036,0.01051,0.019526,0.38,0.131533,0.012042,-0.495991,-1.1609,0.947,1470.4864171578076,,,,,,,,,,,,,,GN4,189.28490569,62.25501363699998,0.283046010372837,GN4,0.283046010372837,,,1.66325415014249,4.3030171751592455e+39,-0.3862269204612545,0.4947383539378569,1.1331332736769826,1.884688620107788,4.8758919383764786e+39,-0.3319459279689241,0.5490193464301873,0.5490193464301873,1.1826245815618217,1.137728015707136,0.6925656119867478,0.9988866786036832,-1.285979209716804,23054,0.49,0.49,1.0,0.49,1.0,0.5552353041017215
,20818,53.20293934499754,-27.8144156299958,,0.1420444171300801,1.31412241680631,0.789881004003454,15360.518172036464,20818,0.0144077,0.01814,1.1516,0.14105,0,0.209328,0.00769916,0.1,0.188576,0.609287,,,-1,0.2068,-1.0,3,0.2068,7.54,-99.0,-99.0,0.008278,0.21,0.0144077,0.0019935,-0.106516,-1.6712,0.655,981.4939849672212,,,,,,,,,,,,,,GS4,53.20293934499754,-27.8144156299958,0.1981683441526102,GS4,0.1981683441526102,-14.08038,-15.144655,0.789881004003454,9.103939930176692e+38,-1.0607706165112702,0.7806347265493383,0.9381636712741442,0.7410376625855873,8.540985707953842e+38,-1.0884920048588214,0.7529133382017872,0.7529133382017872,1.1905964297246214,1.0047387948896822,0.8988004502727471,0.9965458320892836,-1.2883200562312036,20818,0.78,0.8,1.06,0.8,1.05,0.7505309370193154
,37098,189.24934343,62.347279789,,0.0756767704613652,1.18564494515817,0.819876331119414,15484.93347909225,37098,0.552297,4.87,0.8998,0.0227444,0,0.73599,0.00739454,0.4,0.44819,1.07424,-15.684946,-16.431899,0,0.24048,-1.0,2,0.214,7.55,-99.0,-99.0,0.041878,0.43,0.552297,0.0991598,-0.69817,0.181,1.254,1035.4846363055117,,,,,,,,,,,,,,GN3,189.24934343,62.347279789,0.2078731262942473,GN3,0.2078731262942473,,,0.819876331119414,1.0517877232827471e+39,-0.9980719026817936,-0.7402445868850395,0.7565021430525523,0.6202382015299006,7.95679666699763e+38,-1.1192617400323286,-0.8614344242355744,-0.8614344242355744,0.9254429486608874,1.0047387948896822,-0.713206465650215,0.9083290323839748,-1.2047849495546936,37098,-0.74,-0.64,1.25,-0.65,1.23,-0.4841613715536335
,35536,189.31465882,62.330221497,,0.2045228816320347,2.51037311928917,1.20808369382529,14216.458678187768,35536,0.0734123,0.1357,3.121,2.60711,0,1.96949,1.27115,0.1,0.9045,1.95384,-14.91623,-15.917236,0,0.1578,0.1578,1,0.0735,7.56,0.025213,0.00064343,0.02457,0.16,0.0734123,0.00589591,-0.054728,-1.1523,0.949,509.8909835776393,,,,,,,,,,,,,,GN3,189.31465882,62.330221497,0.1089281340240069,GN3,0.1089281340240069,,,1.20808369382529,3.757890458752421e+38,-1.4450558835896032,-0.3108247142767864,0.560234506237797,0.6768101717041454,2.105299905654891e+38,-1.6966860290000412,-0.5624548596872243,-0.5624548596872243,0.9386784944518964,0.9422713068427688,-0.4118860545874652,0.8101278868116795,-1.1112654970111977,35536,-0.31,-0.29,1.06,-0.29,1.05,-0.16246800680896112
,31639,189.20690214,62.30000853299998,,0.3686200850657686,0.490747682220037,0.428839211018559,14807.121178500014,31639,0.0137864,0.01736,1.6663,0.237593,0,0.184062,0.0115947,0.0,0.06542,0.27591,-14.023539,-15.163229,-1,0.2413,-1.0,3,0.2413,7.59,0.011883,0.0083835,0.0034998,0.29,0.0137864,0.00190753,-0.241874,-1.6712,0.655,674.2620548039612,,,,,,,,,,,,,,GN5,189.20690214,62.30000853299998,0.1550016519890807,GN3,0.1410343981845591,,,0.428839211018559,2.332621944337708e+38,-1.6521556430289976,0.2083934819661346,0.975509412228565,0.418336686681276,2.27549466187233e+38,-1.6629241789763611,0.1976249460187711,0.1976249460187711,0.9248672793858568,0.8908870915584655,0.3552162906617289,0.7608306517712152,-1.0760133410571306,31639,0.3,0.3,1.0,0.3,1.0,0.2926528236685695
,33175,189.22739126,62.31041186499998,,0.1625169440821337,1.26588220579372,1.114123550685,15329.03882599685,33175,0.0655986,0.07133,0.9418,0.821708,0,0.39363,0.132633,0.0,0.16476,0.52816,-15.561363,-16.416371,-1,0.2236,-1.0,3,0.2236,7.6,0.018798,0.0054695,0.013328,0.36,0.0655986,0.00105596,-0.428124,-1.822,0.507,967.914666940759,,,,,,,,,,,,,,GN3,189.22739126,62.31041186499998,0.1957128569420319,GN3,0.1957128569420319,,,1.114123550685,1.2488202301273009e+39,-0.923500074582499,0.2596053546205401,0.4683462595582319,0.5217955976490559,5.8488028364077165e+38,-1.252933018490225,-0.0698275892871858,-0.0698275892871858,0.7788768876448503,0.8694702222589283,0.0901046018701716,0.7441808177617596,-1.0640452000764746,33175,0.25,0.25,1.0,0.25,1.0,0.11708656488955797
,35017,189.25201456,62.325148151,,0.0196756512130175,0.167858532640631,1.53471826342356,15751.34771330953,35017,0.0539843,0.06733,0.9794,0.0386101,0,0.149778,0.00153131,0.5,0.494,1.18601,-15.445766,-16.191573,0,0.2244,0.2244,1,0.2456,7.6,0.066599,0.021342,0.045256,0.22,0.0539843,0.0063211,-0.119634,-1.663,0.662,1152.7994698033986,,,,,,,,,,,,,,GN3,189.25201456,62.325148151,0.2286542678088557,GN3,0.2286542678088557,,,1.53471826342356,2.4402180017635954e+39,-0.6325713733605483,0.635161152274905,0.1590884866502195,0.2441560059625071,3.8821058899719305e+38,-1.4309326227850363,-0.163200097149583,-0.163200097149583,0.737545717183716,0.8546216771242434,-0.0032679059922255,0.7441808177617596,-1.0640452000764746,35017,0.64,0.76,1.32,0.75,1.29,0.12090724985416682
,31985,189.29106344,62.30194422499999,,0.2316395640979725,3.3147061769633,1.06543268359926,14051.076540476906,31985,9.13055e-05,6.347,0.3865,0.0911185,0,0.045996,0.00388332,0.2,0.02741,0.26793,-10.331613,-12.167241,-1,0.2131,-1.0,3,0.2131,7.61,0.0094362,0.0084069,0.0010293,0.1,9.13055e-05,0.000117072,-0.0181454,6.655,1.462,445.5892779266089,,,,,,,,,,,,,,GN3,189.29106344,62.30194422499999,0.0960278112696496,GN3,0.0960278112696496,,,1.06543268359926,2.5309753090137152e+38,-1.616712091590621,2.4227909693448835,0.3860780476035945,0.4113401703370606,9.771540058369196e+37,-2.030036983247236,2.009466077688269,2.009466077688269,0.8769005114460441,0.8694702222589283,2.171739115360026,0.7418399712473599,-1.0663860465908743,31985,2.42,2.47,1.12,2.47,1.11,0.9536127775808785
,36127,53.171538657,-27.743343628,,0.0677800521408894,0.137545136117058,0.833714517167334,15890.403052389434,36127,0.0209497,0.02508,1.3491,0.245212,0,0.203034,0.011774,0.0,0.111863,0.42059,,,-1,0.2547,-1.0,3,0.2547,7.61,0.039267,0.024055,0.015211,0.29,0.0209497,0.000586963,-0.241874,-1.6271,0.694,1214.9395120045283,,,,,,,,,,,,,,GS3,53.171538657,-27.743343628,0.2395010181271008,GS3,0.2395010181271008,-14.618715,-15.633381,0.833714517167334,1.4723772742314603e+39,-0.8519808943984515,0.826841297357823,0.0585199352806713,0.0487889195871885,8.61634227967564e+37,-2.0846770572470064,-0.4058548654907319,-0.4058548654907319,0.8862296451919841,0.8546216771242434,-0.2435818278189747,0.735410126233697,-1.0599562015772113,36127,0.83,0.83,1.0,0.83,1.0,0.04857154628295718
,27624,53.123760515,-27.78341839200001,,0.1162799452635172,0.251253871443885,0.4561345320062889,15271.134244341283,27624,0.0454239,0.04922,1.1832,0.125422,0,0.09465,0.00274995,0.0,0.252436,0.70562,,,-1,0.1947,-1.0,3,0.1947,7.62,-99.0,-99.0,0.015337,0.29,0.0454239,0.00356937,-0.241874,-1.9494,0.372,943.0225395066512,,,,,,,,,,,,,,GS4,53.123760515,-27.78341839200001,0.1911961189033761,GS4,0.1911961189033761,-15.406949,-16.231851,0.4561345320062889,4.8532149575679644e+38,-1.333970472579594,0.0087451083300293,0.3787944657069746,0.1727812363418231,1.8383709668130548e+38,-1.7555668473657846,-0.4128512664561612,-0.4128512664561612,0.8342406949134341,0.8343565454560505,-0.2482373822700045,0.6623364285785809,-0.9915641969508942,27624,0.01,0.01,1.0,0.01,1.0,0.0037879446570697464
,33739,189.31935597,62.31458624499999,,0.1754286921522383,0.0207472271454107,0.525840903042604,14917.235159233314,33739,0.140863,0.221,0.9684,0.114115,0,0.183246,0.00562262,0.5,0.48276,1.12061,-15.792991,-16.42384,0,0.2544,0.2544,1,0.2256,7.62,0.094256,0.027252,0.067004,0.25,0.140863,0.0178559,-0.165181,-1.347,0.878,793.3507148924674,,,,,,,,,,,,,,GN3,189.31935597,62.31458624499999,0.1635908860556408,GN3,0.1635908860556408,,,0.525840903042604,3.9598362689667515e+38,-1.422322770881138,-0.5711197043309735,0.8523417966884178,0.4481961800715932,3.3751339600830807e+38,-1.491708985212128,-0.6405059186619635,-0.6405059186619635,0.8483184421005683,0.807053117392341,-0.4758920344758068,0.5736100615276858,-0.9028378298999992,33739,-0.57,-0.45,1.32,-0.46,1.29,-0.38355380850978804
,32713,189.22026019,62.30720147799998,,0.127459961903092,0.986595855336468,0.526753500706962,16248.727358380933,32713,0.00400727,0.01928,1.0097,1.03958,0,0.320274,0.111452,0.0,0.13494,0.47839,-12.979484,-14.218308,-1,0.2806,-1.0,3,0.2806,7.64,-99.0,-99.0,0.019588,0.16,0.00400727,0.00081005,-0.054728,-0.4144,1.064,1478.2025420957848,,,,,,,,,,,,,,GN3,189.22026019,62.30720147799998,0.2674514320109931,GN5,0.2843360792737598,,,0.526753500706962,1.3771072012276916e+39,-0.8810322506730159,1.5161191442140507,0.3965201586867086,0.2088683816891038,5.4605076595941344e+38,-1.282766979362762,1.1143844155243046,1.1143844155243046,0.8913156642078178,0.807053117392341,1.2836799927392604,0.6385439332723102,-0.9771350877022218,32713,1.46,1.46,1.0,1.46,1.0,0.5789194316825945
,27629,53.15050986562146,-27.78386752930287,,0.1381559707886444,0.393347405285554,0.397195083773047,15768.815418378204,27629,0.0337565,0.03918,1.4832,0.050203,0,0.16107,0.00175028,0.0,0.205314,0.611598,,,-1,0.211,-1.0,3,0.211,7.64,-99.0,-99.0,0.014624,0.26,0.0337565,0.00342252,-0.182565,-1.803,0.527,1160.571428914228,,,,,,,,,,,,,,GS4,53.15050986562146,-27.78386752930287,0.2300168033056322,GS4,0.2300168033056322,-14.887073,-15.774182,0.397195083773047,6.4008852755195774e+38,-1.2137599566903674,0.2578826322957417,1.3175672697540377,0.5233312420865798,8.433596936475152e+38,-1.0939871588876289,0.3776554300984804,0.3776554300984804,0.8397171465952595,0.7961991426467385,0.5469510073134363,0.6385439332723102,-0.9771350877022218,27629,0.26,0.26,1.0,0.26,1.0,0.3425674901360498
,24641,189.3232745008023,62.26296473866948,,0.1066877052472322,1.89648460625652,1.09126470278717,15607.441968043671,24641,0.0884277,0.1845,1.4091,2.23068,0,0.344256,0.246169,0.3,0.36498,0.88004,-15.309505,-16.059005,0,0.26681,-1.0,2,0.2612,7.65,0.074458,0.02961,0.044847,0.24,0.0884277,0.013257,-0.148928,-1.0839,0.966,1089.1447567972584,,,,,,,,,,,,,,GN4,189.3232745008023,62.26296473866948,0.2174291706742333,GN4,0.2174291706742333,,,1.09126470278717,1.5487943207275316e+39,-0.8300062525468022,0.2234054182686502,1.482465477822671,1.617762249048397,2.296034112726379e+39,-0.6590216638094475,0.3943900070060049,0.3943900070060049,0.8039718408960106,0.7961991426467385,0.5660264307353604,0.6362030867579105,-0.9794759342166216,24641,0.22,0.3,1.18,0.29,1.17,0.44473964334680127
,37614,189.34019404,62.357355156,,0.012746496554487,0.815894649386853,0.498898702513766,16535.54026618731,37614,0.404491,0.5307,1.462,0.606676,0,0.251712,0.0439992,0.8,0.37972,0.89196,-17.067861,-17.716359,0,0.28467,-1.0,2,0.3464,7.65,-99.0,-99.0,0.05713,0.48,0.404491,0.0447635,-0.943538,-1.5662,0.743,1511.1166960756022,,,,,,,,,,,,,,GN1,189.34019404,62.357355156,0.2898237337119585,GN1,0.2898237337119585,,,0.498898702513766,1.3630155538549118e+39,-0.8854991882483674,-0.4924080511711433,0.7074208875637867,0.3529313629367099,9.64225672871288e+38,-1.0358213094451116,-0.6427301723678875,-0.6427301723678875,0.8514268449350395,0.7961991426467385,-0.471093748638532,0.6362030867579105,-0.9794759342166216,37614,-0.49,-0.3,1.56,-0.31,1.51,-0.21222626626913602
,44263,53.15584191899999,-27.703586157,,0.1369881257007799,1.3714197910269998,0.678277236516179,15396.38364421254,44263,0.00182538,13.9,1.4263,0.144448,0,0.185844,0.0064054,0.1,0.160287,0.720634,,,0,0.19125,-1.0,2,0.1841,7.66,0.021417,0.015257,0.0061595,0.14,0.00182538,0.00204868,-0.0397656,5.0433,1.462,1008.7532710352295,,,,,,,,,,,,,,GS2,53.15584191899999,-27.703586157,0.2009659628870936,GS3,0.2030796712805218,-12.653208,-14.213647,0.678277236516179,8.2578993118813e+38,-1.1031304167581126,1.635516295422487,1.7418121884722342,1.181431557727145,1.4383709672611322e+39,-0.8621290915212612,1.8765176206593388,1.8765176206593388,1.003014644542595,0.8343565454560505,2.050494890903094,0.633862240243511,-0.981816780731021,44263,1.61,1.63,1.06,1.63,1.05,2.8391538672097414
,37685,53.195835393,-27.735469025,,0.0738208415266549,0.506679622475856,0.699562085318591,15502.317695643613,37685,0.407599,3.834,1.0879,0.0933976,0,0.162774,0.0039383,0.5,0.495286,1.19698,,,0,0.24608,-1.0,2,0.216,7.66,0.1645,0.096323,0.068182,0.39,0.407599,0.0715981,-0.53272,0.2526,1.285,1043.0692300435855,,,,,,,,,,,,,,GS3,53.195835393,-27.735469025,0.2092291494261787,GS3,0.2092291494261787,-16.768786,-17.528059,0.699562085318591,9.106363060307048e+38,-1.0606550388570923,-0.6708881486983147,0.90217939544059,0.6311304992058848,8.215573120410334e+38,-1.1053621346817906,-0.7155952445230129,-0.7155952445230129,1.0486368696010984,0.7961991426467385,-0.541617974279258,0.5421825342995379,-0.8901370747870478,37685,-0.67,-0.55,1.32,-0.56,1.29,-0.49619866749232455
,14701,189.24295114,62.21421665399998,,0.1132048542076347,1.45851869918029,0.7626557826950751,15954.220370239049,14701,0.026513,0.08268,0.5666,0.179275,1,0.415062,0.0311122,0.4,0.38978,0.89418,-14.042141,-14.947703,0,0.28917,-1.0,2,0.2539,7.67,0.057363,0.0018819,0.055481,0.15,0.026513,0.00397435,-0.0468719,-0.7482,1.016,1243.66310088428,,,,,,,,,,,,,,GN2,189.24295114,62.21421665399998,0.2444789680373674,GN2,0.2444789680373674,,,0.7626557826950751,1.411323246392213e+39,-0.8703735049936583,0.7061676231868292,0.6101440864066574,0.4653299157752408,8.611105327944548e+38,-1.084941098602485,0.4916000295780025,0.4916000295780025,0.8671216570405148,0.7622037312980378,0.6679181463361572,0.5265679220603268,-0.8792041555766361,14701,0.71,0.8,1.25,0.8,1.23,0.48811526912532593
,34312,189.1918718583721,62.3195276721834,,0.0027404221330914,0.197887768005301,1.10035566764653,16661.25626029239,34312,0.11653,0.1149,6.8991,6.80444,0,0.370332,0.304523,0.6,0.47073,1.06761,-16.180274,-16.775275,0,0.28082,-1.0,2,0.266,7.68,0.1084,0.02465,0.083745,0.3,0.11653,0.000284644,-0.26417,-2.0451,0.275,1570.2997869676517,,,,,,,,,,,,,,GN5,189.1918718583721,62.3195276721834,0.2996299735017465,GN5,0.2996299735017465,,,1.10035566764653,3.2463149923536004e+39,-0.5086093425492493,0.4249529109967584,0.3804719702150004,0.4186544888067175,1.2351318610792683e+39,-0.9282866752122984,0.0052755783337092,0.0052755783337092,0.8400780919880511,0.7622037312980378,0.1839345416062633,0.5015829158888984,-0.8589008424340067,34312,0.42,0.57,1.39,0.56,1.36,0.2168690230225502
,25995,53.20545033099982,-27.79062415200023,,0.1626720368973805,11.3867599411668,3.24299683921707,12988.860971438722,25995,0.0736994,0.08066,0.6045,0.0142771,0,0.729432,0.00494972,0.5,3.53981,5.98056,,,0,0.12187,-1.0,2,0.1091,7.68,0.059452,0.002712,0.05674,0.12,0.0736994,0.00677145,-0.0276628,-1.9463,0.376,57.55078416348325,,,,,,,,,,,,,,GS4,53.20545033099982,-27.79062415200023,0.0131716826395258,GS4,0.0131716826395258,-15.882529,-16.572297,3.24299683921707,1.285113380992464e+37,-2.9110585543816043,-1.7785225065859769,9.76147159609348e-06,3.165642153223836e-05,1.254459776631759e+32,-7.921543259472472,-6.789007211676845,-6.789007211676845,2.404349929840782,0.7622037312980378,-6.610348248404291,0.5015829158888984,-0.8589008424340067,25995,-1.78,-1.66,1.32,-1.67,1.29,-1.6204042849515178e-05
,35455,189.33207441,62.32866916999999,,0.1536723894337555,0.8165377454689601,0.5576697608683531,15460.38984932453,35455,0.301975,0.7115,0.9241,0.521552,0,0.217248,0.0349809,0.1,1.0105,1.82397,-16.513325,-16.889318,0,0.2469,0.2469,1,0.2474,7.69,0.16259,0.031729,0.13086,0.25,0.301975,0.0407923,-0.165181,-0.9712,0.987,1024.79335593064,,,,,,,,,,,,,,GN3,189.33207441,62.32866916999999,0.2059586465931771,GN3,0.2059586465931771,,,0.5576697608683531,7.007161501168276e+38,-1.1744578727650392,-0.6544288627040888,1.1343184830306183,0.632575117180238,7.948352804355749e+38,-1.1197228640604209,-0.5996938539994705,-0.5996938539994705,2.352234925475169,0.7370469154577993,-0.4186940442125166,0.4844895416579857,-0.8464891612318934,35455,-9.99,-9.97,1.06,-9.97,1.05,-11.309155275815266
,30727,189.28095568,62.29455529600001,,0.8334943765046557,1.17836157412734,0.541241347442439,15230.617367421964,30727,0.0217202,0.02117,0.6303,0.282175,0,0.120018,0.0130985,0.0,0.17961,0.46001,-14.806289,-15.481353,-1,0.2833,-1.0,3,0.2833,7.7,0.038764,0.0063821,0.032382,0.25,0.0217202,0.000638879,-0.165181,-2.115,0.211,886.4788430492117,,,,,,,,,,,,,,GN4,189.28095568,62.29455529599998,0.1880356760859567,GN3,0.1808592583596741,,,0.541241347442439,5.088855813912335e+38,-1.3133798541197024,0.3497563259535214,0.4974256489247372,0.2692273284764544,2.5313274055197648e+38,-1.6166516789371173,0.0464845011361065,0.0464845011361065,2.341136780955812,0.7183878686184122,0.22982515743746,0.4393475820685326,-0.8060288946712397,30727,0.37,0.37,1.0,0.37,1.0,0.18404749010215274
,20623,53.15782802535228,-27.81475178251794,,0.0273631178175249,2.16950576858886,1.4342458447818198,16458.011224375427,20623,53.599,103.6,3.2794,0.160204,0,0.507954,0.0189798,0.9,0.678306,1.38291,,,0,0.2443,-1.0,3,0.2443,7.71,0.092574,0.023278,0.069296,2.57,53.599,7.03246,-66.215,-1.142,0.952,1474.8529576010974,,,,,,,,,,,,,,GS4,53.15782802535228,-27.81475178251794,0.2837762265503452,GS4,0.2837762265503452,-22.068922,-22.305793,1.4342458447818198,3.7326174014136326e+39,-0.4479865235937623,-2.1771432107019573,0.3235800700765239,0.4640933709614646,1.2078006003182759e+39,-0.9380047588684164,-2.667161445976612,-2.667161445976612,2.408608243730917,0.7183878686184122,-2.481479943160859,0.4370067355541331,-0.8083697411856392,20623,-2.18,-1.96,1.65,-1.98,1.59,-0.6342169373499869
,47951,53.143486725,-27.685681664,,0.0063315005414304,1.74517793393376,0.326565377096318,16027.046190077604,47951,0.0317421,0.03739,0.2,0.00279578,2,0.035958,0.000123687,0.0,5.67101,12.3516,,,0,-1.0,-1.0,0,0.0618,7.72,-99.0,-99.0,-99.0,0.08,0.0317421,0.00394198,-0.0109444,-1.8035,0.526,1276.597847053989,,,,,,,,,,,,,,GS2,53.143486725,-27.685681664,0.2501596092104214,GS2,0.2501596092104214,-15.19545,-16.263697,0.326565377096318,6.3675268197499504e+38,-1.2160292171307605,0.282335127361482,0.251774118369824,0.0822207099085346,1.6031784512387534e+38,-1.8150181332448625,-0.3166537887526202,-0.3166537887526202,2.4134533232489206,0.6791627084454502,-0.1286314394224676,0.4346658890397337,-0.8107105877000387,47951,0.28,0.28,1.0,0.28,1.0,0.07049675314355072
,24915,53.20528789899999,-27.79578458500001,,0.2038062581679049,1.17701901985311,2.25994174817221,12995.061680776877,24915,0.0217372,0.03006,0.6982,0.0262438,0,1.28149,0.0197001,0.1,1.62866,3.49396,,,0,0.12468,-1.0,2,0.0906,7.75,-99.0,-99.0,0.025001,0.1,0.0217372,0.0030118,-0.0181454,-1.514,0.781,59.686314898412455,,,,,,,,,,,,,,GS4,53.20528789899999,-27.79578458500001,0.0136553573148887,GS4,0.0136553573148887,-14.442613,-15.47216,2.25994174817221,9.632504175389272e+36,-3.036260794061853,-1.3734643953178831,1.9858457737926447,4.487895769625346,1.9128667707736792e+37,-2.738315277088624,-1.075518878344654,-1.075518878344654,2.22479195016503,0.6791627084454502,-0.8804739894713027,0.4276433494965348,-0.8177331272432375,24915,-1.37,-1.35,1.06,-1.35,1.05,-2.6808917946200705
,41897,53.172326186,-27.71516901,,0.0507828217962399,0.1899205370758649,0.981707032835258,14816.8421787133,41897,0.000592181,43.03,1.1943,0.0644918,0,0.457326,0.0108271,0.0,0.521188,1.86716,,,0,0.15027,-1.0,2,0.1505,7.77,0.0099796,0.0023189,0.0076606,0.07,0.000592181,0.00067997,-0.00812888,6.7263,1.462,751.6750007087203,,,,,,,,,,,,,,GS3,53.172326186,-27.71516901,0.1557599203364509,GS3,0.1557599203364509,-12.217546,-13.874317,0.981707032835258,6.636430410725986e+38,-1.1980654552363603,2.0294800757318554,0.0572509465211105,0.0562036568362495,3.7994192253554543e+37,-2.4402827840410737,0.787262746927142,0.787262746927142,2.3016507643603847,0.7183878686184122,0.9869893288292926,0.4229616564677356,-0.8224148202720367,41897,2.03,2.03,1.0,2.03,1.0,0.1162194214378543
,34363,53.15127913700001,-27.74988377800001,,0.0041226036649143,17.685365351879298,0.970477568342841,12933.644269594768,34363,0.692024,0.692024,3.5264,0.0189951,2,0.018,4.01794e-05,2.1,3.43813,43.2549,,,0,-1.0,0.0,0,0.5849,7.8,-99.0,-99.0,-99.0,0.3308,0.773621,0.924205,0.320874,4.8808,1.462,38.603303066102704,,,,,,,,,,,,,,GS3,53.15127913700001,-27.74988377800001,0.0088646076126963,GS3,0.0088646076126963,23.617482,21.327505,0.970477568342841,1.730321736541032e+36,-3.7818731365168574,-3.6704013867080576,0.878107893240342,0.8521840129745422,1.5194091747020157e+36,-3.8383252555081313,-3.726853505699332,-3.726853505699332,2.3966207304635057,0.7183878686184122,-3.5201043842539828,0.4587402299995904,-0.8722384728902888,34363,-3.67,-3.17,3.2,-3.2,2.95,-2.783602021571884
,31752,189.34123015,62.30173318999999,,0.0090043440615141,4.54552642423811,1.01089541472326,14324.185020412244,31752,0.0987773,0.0987773,1.0089,0.600832,0,0.34407,0.075807,0.1,2.23234,4.55199,-15.398491,-16.076162,0,0.1167,0.1167,1,0.0788,7.81,0.081501,0.037968,0.043533,0.11,0.105586,0.0183154,0.0630322,0.2911,1.302,552.3177746523938,,,,,,,,,,,,,,GN3,189.34123015,62.30173318999999,0.1173311248371484,GN3,0.1173311248371484,,,1.01089541472326,3.689577996268706e+38,-1.4530233044026275,-0.4766296418634824,1.5844870563956763,1.6017506999987448,5.8460885786500586e+38,-1.253134608594138,-0.2767409460549929,-0.2767409460549929,2.3107521241537534,0.6791627084454502,-0.067650978095244,0.4135982704101373,-0.8317782063296351,31752,-0.48,-0.45,1.06,-0.45,1.05,-0.7130191753780544
,40413,53.12514831149021,-27.72090569708546,,0.0900421728074304,25.7017497510353,3.5716900939330496,15083.617462525905,40413,0.00042136,0.03087,0.9593,0.0656118,0,1.08195,0.0378762,0.1,0.581601,2.23729,,,0,0.14,-1.0,3,0.14,7.82,0.010563,0.0057724,0.0047905,0.07,0.00042136,0.000210119,-0.00812888,1.7748,1.462,863.1863310917693,,,,,,,,,,,,,,GS5,53.12514831149021,-27.72090569708546,0.1765692248460142,GS5,0.1765692248460142,-19.713002,-20.464575,3.5716900939330496,3.1840164839068566e+39,-0.5170246925514377,2.858322002099138,0.0191304965211514,0.0683282049166174,6.091181626866907e+37,-2.235298450511713,1.1400482441388622,1.1400482441388622,2.416229547501027,0.7183878686184122,1.3514790586130108,0.454058536970791,-0.8769201659190882,40413,2.86,2.88,1.06,2.88,1.05,0.05509582998091603
,36686,53.18894819,-27.74082643699998,,0.0197948075925833,0.0999398664546878,0.393821043529678,13978.70830545982,36686,0.0226224,15.09,0.2,0.0100683,2,0.028134,0.000484676,0.1,0.115839,0.934812,,,0,-1.0,-1.0,0,0.0923,7.82,-99.0,-99.0,-99.0,0.39,0.0226224,0.021045,-0.53272,3.2776,1.462,417.7721745147228,,,,,,,,,,,,,,GS3,53.18894819,-27.74082643699998,0.0903828631403915,GS3,0.0903828631403915,-15.439222,-17.248582,0.393821043529678,8.223758894556403e+37,-2.104929630875389,-0.4594683080106125,1.904375909180253,0.7499833078261465,1.5661128321700042e+38,-1.82517695196929,-0.179715629104513,-0.179715629104513,1.488200981239836,0.6791627084454502,0.0317151853696355,0.454058536970791,-0.8769201659190882,36686,-0.46,-0.44,1.06,-0.44,1.05,-0.8379254000393114
